checkpoint,config_hash,cross_process_exchange,dataset,experiment,horizon,model,result_path,result_sha256,seed,variant
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm1/h720.pt,d273b454243c75a9,False,ETTm1,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm1/h720.json,227fc2c383f668aaafa83cc1ab4499fbea3bc37689670f813e576585e14cdc1f,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm1/h96.pt,80c75fa53c8079cf,False,ETTm1,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm1/h96.json,3f8c0566878d61f09e7b81227db114ecf8a736d52a88b36aa654be72d8fee6bb,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h192.pt,b28c525e697aa349,False,ETTm2,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h192.json,7145464de329b7e34718e17e9473be2a82f6f71250436892003c49cbfef534d4,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h336.pt,9d5edaf9fb5cf7ee,False,ETTm2,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h336.json,410cc876c545be23de0f11355b1bb14e58d33453818406dc66beefc5007baee0,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h720.pt,c51022add974c6da,False,ETTm2,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h720.json,f98d0298bd219cd7916a50d3e842f18018975b5677870fb4c57415629591a2d7,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm2/h96.pt,45118c9304fe5f05,False,ETTm2,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm2/h96.json,ac227bcf8c5996c0e7f187c9eb933ffd899cf756ac7f4da3d2193311758543e6,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h192.pt,f28058b6fb25fbe0,False,Electricity,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h192.json,4f6531596bdc72482c9f179f976ff7ecbc9f308f7c63f4bdaa93491d1e36dd78,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h336.pt,80f1f8956adae329,False,Electricity,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h336.json,cec5fae3e6cee5798a4218d6f6ca0803156303f315e525484e29dd8665554dd5,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h720.pt,d80a368c2eff3d75,False,Electricity,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h720.json,be01c0cde7c2c87d0719c7ba5d7c9c233bc45b168d18252de113c6fdd1a30172,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Electricity/h96.pt,8366325bccaa74f0,False,Electricity,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Electricity/h96.json,8af31e5e1d219c568828f92866bd8217b3514a4bc36e8d6e162b1a3e2d875a89,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Traffic/h192.pt,9c7e65c8e2ab8207,False,Traffic,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Traffic/h192.json,8d8acdf50e1759dbc977ffdc21878e0779cc2ba3d824e2b9df3b9f6d7851d037,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Traffic/h336.pt,a8e98dcb1dcedadd,False,Traffic,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Traffic/h336.json,21775933a3d4b0fac3e750df4cc3705a864c85845fdfc75adc37a3dad4c23369,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Traffic/h720.pt,7785811c5507114d,False,Traffic,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Traffic/h720.json,d859f3872d2a5e3fb0f1089a2615ef3eef4a8208b85f9116c8a46d423bcb8ea6,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Traffic/h96.pt,ff2ad5f161692dec,False,Traffic,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Traffic/h96.json,623d2733ab56af2937caaa256fadccfe24f2256650cea9a7911d3807e153e86f,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Weather/h192.pt,05df1031c38c22b4,False,Weather,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Weather/h192.json,50d1c4eebc33fe561e6962e72c4bd667f5467a5a82fec2c341e4af9db553d929,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Weather/h336.pt,a60cf8d5c0c8f333,False,Weather,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Weather/h336.json,497efdb1abcc65e4abbeb4eed9c33b5952a0df9eeb545ab653510186efd786b1,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Weather/h720.pt,2a960288739fe822,False,Weather,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Weather/h720.json,c69ed2c3afc9ef739e658b074f59e4fe3935b53ac722f2e0b8aaa7cad799cad5,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/Weather/h96.pt,259ae24298a0dd3c,False,Weather,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/Weather/h96.json,81cf34a3314555a99b6f57a7fe8b548f0f98793b3c7f3213a7ffe297afcc43a1,42,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh1/h192.pt,762907ed5ad8ed44,False,ETTh1,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh1/h192.json,98c3e05cef1a58f003503c4530d840c5eb72bfc81ae3f6ab7b98753801d42062,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh1/h336.pt,e5e3119a3af772d1,False,ETTh1,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh1/h336.json,a0564e368eae9d6a782e05946da21eda6eca9110d03b52d5dc864c963985e073,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh1/h720.pt,0d726bca846af59b,False,ETTh1,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh1/h720.json,86a007677079065e0c8ddeb5dee0cebb0095b9ce7028ceaf143c31fe091bb674,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh1/h96.pt,ba0d75c256df4bca,False,ETTh1,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh1/h96.json,c17d415eda27836e638659cf25108850b356aa92ddb69a2800272ecb0929cd3a,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh2/h192.pt,84f53ab4d794b464,False,ETTh2,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh2/h192.json,cc263c50b912bf09d4660ea393473e33a3880cd44b6ad61704c8a4f6838adada,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh2/h336.pt,01ed7d4e8ebe8837,False,ETTh2,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh2/h336.json,8bf3bd92db2bbca1ad3d85c94b4711dfbd60a7dd30d76537a7b3f472e96de824,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh2/h720.pt,8df3af91870b14b1,False,ETTh2,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh2/h720.json,c46706af89a8631db35da8f223b9e38fd8ce9c4908ff1a47831bf19db060224a,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTh2/h96.pt,c31fcf4da5c98585,False,ETTh2,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTh2/h96.json,3c5876e219387520c29411702a9f97d9c06bea567dfd4cf46a25f9af64c05c47,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm1/h192.pt,2f5ddb8c7c25ad16,False,ETTm1,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm1/h192.json,ddb667e3c7eef4ea3a8b9352cc3fbf7c92ea1cdbf1c8b6a714484ca276876951,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm1/h336.pt,5fe5ecf4d7892e74,False,ETTm1,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm1/h336.json,61a834297431c9e3c6a9c31b63914df4c787251e29349ae62ee953b453b56a8d,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm1/h720.pt,5581bfefc85075b9,False,ETTm1,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm1/h720.json,151dda626f2ad1ca68249756d65c70d32322cac35e047c62a31a5947bfba1bfc,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm1/h96.pt,d0a103575a1dc9a4,False,ETTm1,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm1/h96.json,8701322f8aaf32285d831e09554a0a79b3fc0f5301fb58f487bd3f225997a881,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm2/h192.pt,56340a0542eca883,False,ETTm2,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm2/h192.json,206aba2d6dfde1cc0822136dd0f8cc27e3e20e9f080d60c91c128a6843f0c895,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm2/h336.pt,46653de57ae79e58,False,ETTm2,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm2/h336.json,a474b19681f1b3432d850273ebafd6f32a005bffabd1fbadf54b323108da26de,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm2/h720.pt,d89b13e2cc9c0d5a,False,ETTm2,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm2/h720.json,25ff6daa9bef18486ba5de007d7d496e27fe98ba9e0793bf63859e8ae3092261,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/ETTm2/h96.pt,7dd0f6a906f06663,False,ETTm2,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/ETTm2/h96.json,9222d1870a6a032caa66044263d4dd39cb706493a48c31792cda99392e798366,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Electricity/h192.pt,9db3a040c863b3b1,False,Electricity,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Electricity/h192.json,77c05c38182a17b3aae3d6dd9be47107704bd2ab6f1e9aa91b1e757ce894e612,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Electricity/h336.pt,bb928749954b27a8,False,Electricity,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Electricity/h336.json,7bc6cf417c5e0b92ce9be363fd28a2802e7d5c389a3f08ef2553bd127e3a626c,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Electricity/h720.pt,5dda5c6107e5968a,False,Electricity,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Electricity/h720.json,075654d4927c1a3856ad875a434c84c7fef5a6d0013a6fd85aa3ce2982fa5ce2,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Electricity/h96.pt,b1245fed23effe9c,False,Electricity,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Electricity/h96.json,b9c5b468d2f6adab786ce7a5cb474c7a241732ef410006abe9a1fa9e43b3a628,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Traffic/h192.pt,30dd04d56fd1cb03,False,Traffic,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Traffic/h192.json,297196861185ff5b7c50b21c14968a62c01f10cc829c421d44bc308d79c6bcf7,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Traffic/h336.pt,3d123af920d2bf3e,False,Traffic,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Traffic/h336.json,9a0052f626dea483a9b27e296a4cc8d37c42496a8a004ee71c5c41cfc8e59310,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Traffic/h720.pt,dadde2f7d5cc6fb4,False,Traffic,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Traffic/h720.json,e25471f5c775b2fb6fd4d8f0baece3a7d25c02cb6b2bdecec92c630bfe65ee9e,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Traffic/h96.pt,b8ac0b1be471a84d,False,Traffic,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Traffic/h96.json,617125f09dc328670924aa6351cc04c956e060aabb53744652fb054a3046c75b,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Weather/h192.pt,60aed0f70aaf51a4,False,Weather,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Weather/h192.json,3873ddde874c1740eca5e8e07fe12dec80c0310583c74a488c2689a1f50b3f0d,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Weather/h336.pt,f2dceb94207e2c10,False,Weather,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Weather/h336.json,82ff56d82fd660789ff3c550d40a7a99740db78077eceb5424917e3f099aaf1d,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Weather/h720.pt,819dd40b69ca1159,False,Weather,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Weather/h720.json,c16361a74845c091561178218f4fd5f7d0e9dae243c393ca7f98bb1d938e4077,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed43/Weather/h96.pt,1e87493aafb73997,False,Weather,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed43/Weather/h96.json,1bcf84da4a14c24cd444e0eeffda73385881774331219fc4dfd20286a71f754b,43,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh1/h192.pt,4cd0079ac2f35674,False,ETTh1,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh1/h192.json,52693b44ef872b29f55b4ad744e294b1e252a2f02d1e1517d61bbed2ef166198,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh1/h336.pt,8bc3ebbef9b2843f,False,ETTh1,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh1/h336.json,2f4b7b0d5346f663eeea31a33df87425371f465248aad92f6b6132cd7405fb39,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh1/h720.pt,f59d72ad523953df,False,ETTh1,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh1/h720.json,c76be6e1851881cf809d466b73accd12ee81788c07e6b79ff571cf3877e0e3a1,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh1/h96.pt,d36fbc30a7e24091,False,ETTh1,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh1/h96.json,edac55e6c795af5321fa2b9ce9466535001ad5a5d41b6a626b83357183c7e25d,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh2/h192.pt,0f8f9420082c03c0,False,ETTh2,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh2/h192.json,71a477c10f95b7297599ae2a1f6c1ecb3c3350e8d18fe5c7aa7fd2edac00bab0,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh2/h336.pt,7470883149ad0e1d,False,ETTh2,central,336,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh2/h336.json,1c93013d66ffa93e4f10f79bc56545e90b0195ecae8cd9b666e14c3d8fd6761a,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh2/h720.pt,a83a6c0e1a23eeb5,False,ETTh2,central,720,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh2/h720.json,9b623dd01151ca940dbeba2592940e071ea7e5d10ce1606aed02c2f4177b47e9,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTh2/h96.pt,436932fea8f52d0e,False,ETTh2,central,96,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTh2/h96.json,5e124404e9a28757caf982443340da558e773febad1400d9db31526c856eaf6f,44,early_fusion
/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed44/ETTm1/h192.pt,76076c8bc8d736eb,False,ETTm1,central,192,LatentFlow,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed44/ETTm1/h192.json,d133fe96ecb1ada6c8ce6492f3d4776dad112eafab596261ee574b6f68abbf69,44,early_fusion
