channel,min,max,mean,std,roughness,zero_fraction,daily_lag_correlation,weekly_lag_correlation,correlation_with_local_OT_channel,cluster_id,cluster
22,0.0,251.0,85.5648950729927,33.68577697277698,0.5096857733935508,0.00011405109489051095,0.8652891173332804,0.9065449687518851,0.017320609157693973,0,irregular/high variability
23,0.0,236.0,81.97411040145985,30.425461204752096,0.4522533864624561,0.00011405109489051095,0.9053449625402952,0.8920729390727284,-0.10306801322245132,0,irregular/high variability
24,0.0,693.0,270.79413777372264,85.3578587221009,0.42879044914609005,0.00011405109489051095,0.8583511036193777,0.8957350009332871,-0.022907871604369554,0,irregular/high variability
25,0.0,665.0,315.8131082725061,123.69049683385263,0.2577547159236002,0.00011405109489051095,0.4634139733978503,0.7946818579781673,0.3600219153148037,0,irregular/high variability
26,0.0,880.0,361.13298357664235,101.96102189407796,0.5042884778340061,0.00011405109489051095,0.8801334899082631,0.8947447540508471,0.09962909904839269,0,irregular/high variability
27,0.0,214.0,58.20415145985402,17.90595118938183,0.49492532373556886,0.00011405109489051095,0.8389184403687929,0.7981573699501958,-0.08644816404115105,0,irregular/high variability
28,0.0,1081.0,470.59070863746956,126.88552695789807,0.6123130164186588,0.00011405109489051095,0.8156737179431871,0.8169768742169365,0.04230170143647795,0,irregular/high variability
29,0.0,530.0,148.22699969586375,103.50257329585162,0.42209931583793064,0.00011405109489051095,0.6397192865138092,0.8252763821939638,0.47452011841347735,0,irregular/high variability
30,0.0,1165.0,446.56044708029196,144.9317223634818,0.4540739627242323,0.00011405109489051095,0.8518248359740416,0.7942732124522182,0.2628685276589074,0,irregular/high variability
31,0.0,932.0,481.2851277372263,114.83565486630226,0.46481964568092815,0.00011405109489051095,0.8093848851677792,0.8932992993368322,0.4219798124133335,0,irregular/high variability
32,0.0,1323.0,400.2776003649635,233.88550847301792,0.34970614296524744,0.00011405109489051095,0.9484163375659583,0.9385453527166246,0.1292034655941311,1,strongly periodic
33,0.0,417.0,171.29812956204378,50.1175746831578,0.5017271320422668,0.00011405109489051095,0.8611409000363681,0.8562411458533179,0.2310518791272745,0,irregular/high variability
34,0.0,11252.0,4343.995628041363,1357.575775455893,0.48438495286294553,0.00011405109489051095,0.8607141375220273,0.9207809557185357,0.13827742476132437,1,strongly periodic
35,0.0,360.0,123.68248175182482,42.10167029959845,0.5031290735468347,0.00011405109489051095,0.8913708418234931,0.9091584616616277,0.04028242832213207,0,irregular/high variability
36,0.0,934.0,378.6710766423358,201.36855745242605,0.3327255952228842,0.00011405109489051095,0.5726176739187122,0.8438805203564272,0.2992038249442187,0,irregular/high variability
37,0.0,1324.0,527.7734945255474,158.55193912295618,0.5827912884140686,0.00011405109489051095,0.8523770747513574,0.8458285073674622,-0.03455024087284151,0,irregular/high variability
38,0.0,269.0,114.32265054744525,35.664324810702766,0.5360293003693244,0.00011405109489051095,0.795063742425502,0.844875606589949,0.32948119020964134,0,irregular/high variability
39,0.0,160.0,63.53391119221411,18.419122043237966,0.5317126430115651,0.00011405109489051095,0.8315618398449024,0.817913236534735,0.2625881583738383,0,irregular/high variability
40,0.0,8839.0,3730.8084321776155,1090.8852588033528,0.46547539063195026,0.00011405109489051095,0.9007918991684322,0.9205980758492328,0.19208198267453352,1,strongly periodic
41,0.0,1640.0,661.954151459854,228.79727057906973,0.481619388781901,0.00011405109489051095,0.8907714093746755,0.9054758188692685,0.31608625259628065,1,strongly periodic
42,0.0,531.0,223.26113899026765,62.824173657780754,0.5819856916185526,0.00011405109489051095,0.8293929604385891,0.7820090674913422,0.3721075077846077,0,irregular/high variability
43,0.0,335.0,144.1999695863747,38.746136374362294,0.5535057941836166,0.00011405109489051095,0.8796122467380574,0.8533304880592666,0.09709215093469722,0,irregular/high variability
44,0.0,775.0,269.9887469586375,108.77658362005273,0.5974348664314326,0.00011405109489051095,0.9217394457782199,0.9264931967267831,0.030733599702568816,0,irregular/high variability
45,0.0,565.0,280.99110401459853,70.49489310805734,0.47659280384443004,0.00011405109489051095,0.8966803819542575,0.9167233171358365,0.28925054139965034,0,irregular/high variability
46,0.0,381.0,96.59876824817518,44.66305464731739,0.3260346611568947,0.00011405109489051095,0.9200783379302332,0.8597185101389128,0.207758713800473,0,irregular/high variability
47,0.0,353.0,152.50771745742094,45.25651679817642,0.5554369383791452,0.00011405109489051095,0.920428879284218,0.9305495898719633,0.15367693193849255,0,irregular/high variability
48,0.0,361.0,100.20544403892944,51.92533643057244,0.5027456657904793,0.0012165450121654502,0.8545652626115996,0.8580208772640407,0.45644969450351647,0,irregular/high variability
49,0.0,903.0,343.4366256082725,118.4988797522699,0.5216352296197564,0.00011405109489051095,0.8984549579093899,0.8844866487274506,0.1273136021124346,0,irregular/high variability
50,0.0,962.0,478.82934154501214,116.40379659095774,0.5614139205563924,0.00011405109489051095,0.5945499577156859,0.7101405430341404,0.09028632814248887,0,irregular/high variability
51,0.0,236.0,111.85203771289538,28.136017800544263,0.4905429966374469,0.00011405109489051095,0.8697745523931778,0.8646707594476537,0.1790073847008054,0,irregular/high variability
52,0.0,701.0,304.7090556569343,95.48776895913493,0.4784137312821966,0.00011405109489051095,0.8162005772730933,0.8431433046834251,0.010968103758594517,0,irregular/high variability
53,0.0,583.0,241.17662712895378,68.64652725163086,0.43179818716378743,0.00011405109489051095,0.9077974251873442,0.8936513850334897,0.022795004297620294,0,irregular/high variability
54,0.0,278.0,92.38366788321167,35.756572367144976,0.5173492110983503,0.00011405109489051095,0.8896326965470726,0.9206364858153939,-0.022943986721593975,0,irregular/high variability
55,0.0,12694.0,5650.389826642336,1677.3619239907785,0.4711737792833357,0.0009884428223844283,0.7845212607719233,0.8258997308735537,0.421902148715467,1,strongly periodic
56,0.0,589.0,254.00235705596108,77.29513821480775,0.5056365600761423,0.00011405109489051095,0.8571956042984833,0.8658948170498725,0.05243896561150536,0,irregular/high variability
57,0.0,533.0,160.731599756691,107.35956939249296,0.2638502994998926,0.08892183698296836,0.96578817455419,0.9399068765359636,0.2562507046601591,1,strongly periodic
58,0.0,2001.0,786.8435218978102,264.41561143273685,0.5636625447664131,0.00011405109489051095,0.8867718494949162,0.8534891784839793,0.24758816744607492,0,irregular/high variability
59,0.0,2155.0,624.233766727494,313.35689036280894,0.34825752883659095,0.00011405109489051095,0.7967250586402989,0.8655375413180225,0.2754928264936079,1,strongly periodic
60,0.0,1461.0,648.9757071167883,174.08268656690058,0.5209932424488747,0.00011405109489051095,0.8679276970834008,0.8842980099314177,0.03822200050410774,0,irregular/high variability
61,0.0,419.0,167.65415906326035,49.66552928802935,0.4457426705557265,0.00011405109489051095,0.905670933156112,0.9096820884365225,-0.010033331271465523,0,irregular/high variability
62,0.0,436.0,184.62686283454988,60.16733137933127,0.4678484062473598,0.00011405109489051095,0.9401772865687217,0.9423623753029592,0.12055540354461151,0,irregular/high variability
63,0.0,862.0,382.72141119221413,118.88389341427629,0.4131313042701661,0.00011405109489051095,0.9233152118952282,0.9171767291174082,-0.03379439719452198,1,strongly periodic
64,0.0,615.0,190.63442822384428,87.66071152176873,0.5719145596226426,0.00011405109489051095,0.9306743769696315,0.8383388019104099,0.30840373056791687,0,irregular/high variability
65,0.0,836.0,358.8153892944039,91.46831812818478,0.4881520020268162,0.00011405109489051095,0.8663379772039089,0.8985404844519715,-0.031713000604607716,0,irregular/high variability
66,0.0,525.0,194.04330139902677,53.406184685305035,0.5067341687987256,0.00011405109489051095,0.8972961723958751,0.9031396415296534,-0.04082237448566703,0,irregular/high variability
67,0.0,616.0,243.5258515815085,74.09756712166894,0.43654435652447277,0.00011405109489051095,0.9027386375238075,0.8956342534368469,-0.001649747330137884,0,irregular/high variability
68,0.0,393.0,143.54634276155718,60.90667704408796,0.4819289394885875,0.00011405109489051095,0.6834137292907868,0.8384341173920373,0.3240984394705651,0,irregular/high variability
69,0.0,435.0,163.0030033454988,43.80226837879899,0.47074313548229757,0.00011405109489051095,0.8987622366467453,0.9068748236081112,0.11589476570467674,0,irregular/high variability
70,0.0,498.0,131.80942062043795,60.83736997038672,0.36727147645376207,0.00011405109489051095,0.8717877539284425,0.6961993029959979,0.40899548266443686,0,irregular/high variability
71,0.0,178.0,59.73346259124087,24.1236725633464,0.5973149389991984,0.0003801703163017032,0.8613234826931416,0.8427283425625536,0.10897407273785682,0,irregular/high variability
72,0.0,1012.0,400.5636785279805,126.60247425073335,0.5078892400152398,0.00011405109489051095,0.9061072432121962,0.9130855171733266,0.24746741479233528,0,irregular/high variability
73,0.0,375.0,180.09527068126522,43.92718433104929,0.5344975994319727,0.00011405109489051095,0.9165015207294644,0.9012197989858812,0.4441508310766938,0,irregular/high variability
74,0.0,714.0,288.34648722627736,84.79916119026667,0.44479771686227915,0.00011405109489051095,0.9228086501798611,0.9269254400621945,0.12722639132476857,0,irregular/high variability
75,0.0,2351.0,885.861427919708,378.1233802274112,0.4105896378033773,0.00011405109489051095,0.7560013663679839,0.896593361142591,0.4071898498810212,1,strongly periodic
76,0.0,1143.0,498.13412408759126,131.59761995199923,0.5503640050766649,0.00011405109489051095,0.8583907312741486,0.8767858578254742,-0.0387688046479654,0,irregular/high variability
77,0.0,5255.0,1762.9785583941605,608.032587723461,0.5820771096025725,0.00011405109489051095,0.8568559905789815,0.8420998095234957,0.32169531316337313,1,strongly periodic
78,0.0,1276.0,463.7556645377129,159.81651425147936,0.5888005314666263,0.00011405109489051095,0.840104032033943,0.8381138166839055,0.3380441047036268,0,irregular/high variability
79,0.0,1913.0,510.3540526155718,220.40522064497586,0.5605730016969839,0.00011405109489051095,0.6775699213408705,0.7937582830756844,0.12869308362717333,0,irregular/high variability
80,0.0,2092.0,779.9348007907543,261.98939515085027,0.45082392541083716,0.00011405109489051095,0.822452514529566,0.8660308145523486,0.12808417804265487,0,irregular/high variability
81,0.0,1217.0,518.0553527980535,340.86889560654964,0.1951997733173033,0.00011405109489051095,0.4699792644330437,0.7145786396755606,0.2568465225086048,0,irregular/high variability
82,0.0,1171.0,555.6200958029198,148.42249781626782,0.49272612617228,7.603406326034063e-05,0.8305811874911112,0.8042170673054703,0.31754893032702175,0,irregular/high variability
83,0.0,1061.0,106.84998479318735,237.48491036389493,0.6558745063126149,3.801703163017032e-05,0.5990098347330237,0.6606204373164649,0.360471380319334,0,irregular/high variability
84,0.0,946.0,105.58911192214111,112.29590115458932,0.6892888142955443,3.801703163017032e-05,0.4911245844554691,0.4902118425276224,0.23186485002605284,0,irregular/high variability
85,0.0,444.0,70.06348844282239,62.12967537564736,0.44711478846250835,3.801703163017032e-05,0.6932428608878823,0.9197418089490311,0.2837955363906104,0,irregular/high variability
86,0.0,147.0,45.72536496350365,24.136704859207182,0.5181560812092285,3.801703163017032e-05,0.6635167527633092,0.8490480264444329,0.33667531034499737,0,irregular/high variability
87,0.0,2292.0,752.7906782238443,443.6394539266987,0.325129427673148,3.801703163017032e-05,0.7089892526026711,0.904096904618144,0.2758601700378438,1,strongly periodic
88,0.0,7270.0,2727.2829227493917,1714.0210236720418,0.3786440167537749,3.801703163017032e-05,0.9800981706704858,0.9729190516812133,0.5084193743300012,1,strongly periodic
89,0.0,15443.0,4681.327250608272,3093.2632130673583,0.3525016354352651,3.801703163017032e-05,0.9717143915523886,0.9556568883540958,0.5836518515133049,1,strongly periodic
90,0.0,1172.0,237.12857360097323,198.02369424903662,0.3379191348851934,3.801703163017032e-05,0.9748065173816541,0.9398904670586296,0.6185164894048288,1,strongly periodic
91,0.0,10830.0,2797.8326110097323,1818.6766831651996,0.38096033094378917,7.603406326034063e-05,0.9806114244952006,0.9527248835075308,0.6260308611895022,1,strongly periodic
92,0.0,11509.0,3501.1756386861316,1699.367466370029,0.6985548367887406,3.801703163017032e-05,0.854804909646711,0.8842862432825394,0.22302953827091604,1,strongly periodic
93,0.0,10679.0,4498.884884428224,2551.5940292300934,0.363257218919766,7.603406326034063e-05,0.9847194778873759,0.970349553993649,0.5556732874141126,1,strongly periodic
94,0.0,7289.0,2271.126102493917,1528.1914685801137,0.3659310796846311,3.801703163017032e-05,0.9832564262438537,0.9614592145811811,0.6028498793173475,1,strongly periodic
95,0.0,2858.0,874.7658911192215,605.3147122490689,0.3650886864651468,3.801703163017032e-05,0.9592597796690843,0.9324079146101383,0.6151861840124031,1,strongly periodic
96,0.0,2995.0,1241.4110021289537,469.25994110161156,0.44069349847244804,0.0002281021897810219,0.8447369972857381,0.8725578444419854,0.16249905650740756,1,strongly periodic
97,0.0,1118.0,391.82390510948903,169.520434025002,0.4095786522744714,0.00011405109489051095,0.9595177645487876,0.9294606780738331,0.5179715904970151,1,strongly periodic
98,0.0,911.0,323.1846107055961,105.26993267816312,0.3529325906616305,0.00011405109489051095,0.7302570127257912,0.7980231616233242,0.40497749434971103,0,irregular/high variability
99,0.0,669.0,250.20859945255475,100.76607009583103,0.4117867406187153,0.0019008515815085159,0.6674445446336381,0.8524967902640874,0.4859188759210359,0,irregular/high variability
100,0.0,2869.0,1121.1327554744526,500.8735047213252,0.4568296403827059,7.603406326034063e-05,0.8975915463625429,0.9359971256940839,0.3838384760387037,1,strongly periodic
101,0.0,385.0,155.17130474452554,78.43040527108224,0.43391282958738997,0.00011405109489051095,0.9387282104669229,0.9460238447281387,0.4784726136873632,0,irregular/high variability
102,0.0,534.0,237.25798357664235,77.42396771800864,0.4196669111245107,0.00011405109489051095,0.9317833956278003,0.9219268756206894,0.5693265418979043,0,irregular/high variability
103,0.0,3064.0,1198.49650243309,623.6252220419267,0.30017992461361237,0.00011405109489051095,0.5921764313987925,0.8636598323630132,0.6099264968086744,1,strongly periodic
104,4.0,1101.0,446.8757983576642,171.62408229832664,0.1623060483745905,0.0,0.9216154150642105,0.8965080973191213,-0.0475961494747276,1,strongly periodic
105,0.0,990.0,171.45890358880777,234.72657852426482,0.7341505833091974,0.5403360705596107,0.2744877470591339,0.8354441098804347,-0.5083563309627341,2,low activity
106,0.0,2282.0,210.71719130170317,274.4992811507334,0.7544648385318371,0.43936283454987834,0.4679924142356084,0.6502181129504766,-0.355740453685811,2,low activity
107,0.0,342.0,60.07782086374696,65.22349097616245,0.5610921812710308,0.5040678223844283,0.4701053385056853,0.758787401469877,-0.46166839983515584,2,low activity
108,0.0,288.0,131.35492700729927,62.36632858892159,0.44398486094022777,0.00011405109489051095,0.8846287857997218,0.9678005149616166,0.49084511037138995,0,irregular/high variability
109,0.0,1097.0,535.4265891119221,290.8917456523997,0.4626246013599312,0.0009884428223844283,0.8776404678387429,0.9717027499421584,0.4590691379765328,1,strongly periodic
110,0.0,661.0,285.4891651459854,116.41508745165821,0.4243415600696785,0.00011405109489051095,0.8773416080693182,0.9404759975305884,0.5449045556180863,0,irregular/high variability
111,0.0,1129.0,457.76296380778587,164.60849153391902,0.3396588374917367,0.00011405109489051095,0.9080524629196751,0.8684063259933957,0.5293129852491062,1,strongly periodic
112,0.0,3196.0,1572.8411648418491,522.7138984778418,0.4432667600351615,0.00011405109489051095,0.8340460353306479,0.825161322114022,0.5819136056635438,1,strongly periodic
113,0.0,1406.0,260.5341392944039,245.06760709279268,0.3140050806417254,0.00011405109489051095,0.5362289071715082,0.18559765827500888,0.06165321293179249,0,irregular/high variability
114,0.0,227.0,38.42160888077859,18.062640604601974,0.19177963244809484,0.00011405109489051095,0.9650558850280752,0.9131336086472247,0.2987941450412508,0,irregular/high variability
115,0.0,909.0,224.30345194647202,166.5228476783631,0.1309682841474252,0.00011405109489051095,0.9773676808377362,0.8802886425772932,0.4985108005315321,1,strongly periodic
116,0.0,1552.0,680.5409443430657,255.57584394792116,0.1852850551772925,0.0012165450121654502,0.9411886583271536,0.8533624459064633,0.38503871018372693,1,strongly periodic
117,0.0,609.0,311.36332877128956,24.70627686632854,0.38030235614593055,0.00011405109489051095,0.8355852268580585,0.829044387814199,0.6739716879976052,0,irregular/high variability
118,0.0,742.0,335.85184762773724,42.03867341788876,0.30284062339121054,0.006234793187347932,0.8830028178000379,0.6028878223037835,0.37997338461949237,0,irregular/high variability
119,0.0,21339.0,10938.34116484185,1032.1550907695814,0.3105409691738001,0.00011405109489051095,0.8819852687861334,0.8618655013475366,0.7091129089029108,1,strongly periodic
120,0.0,2754.0,1374.752357055961,105.35419904160122,0.3697722982404006,0.00011405109489051095,0.7402657628401262,0.8303186482522349,0.6260360908608686,0,irregular/high variability
121,0.0,243.0,95.98722627737226,8.541786928777439,0.6175326854997177,0.0001900851581508516,0.3606260622290583,0.41797653110507726,0.26815031379255116,0,irregular/high variability
122,0.0,226.0,111.9842609489051,17.057128012336346,0.26946203060874396,0.00011405109489051095,0.9076600331559845,0.8200297755789481,0.43686300955970125,0,irregular/high variability
123,0.0,1114.0,397.32086374695865,187.91481708193646,0.3119845158390395,0.0010644768856447689,0.7315662120793262,0.9485337515463789,0.6381428587664808,1,strongly periodic
124,0.0,1453.0,737.3279729318734,289.03325730479645,0.2853807799571977,0.00015206812652068127,0.680072203369067,0.9504040553983292,0.5149420361094725,1,strongly periodic
125,0.0,295.0,135.4552539537713,21.204412362307117,0.4640682268555649,0.0002281021897810219,0.8419630240393055,0.6720678413356616,0.5312659751002603,0,irregular/high variability
126,0.0,1849.0,593.3290374087592,364.04665211641424,0.33677080999354453,0.00011405109489051095,0.5989665254932736,0.8933372642489491,0.5686202243981845,0,irregular/high variability
127,4.0,714.0,311.3645453163017,127.77219754425845,0.3215112712293396,0.0,0.6631798528933583,0.8354902456823199,0.43474829484750255,0,irregular/high variability
128,0.0,21959.0,8747.774178832116,2394.4351215095694,0.33919482060056255,0.00034215328467153286,0.7533993634033436,0.9002339681186605,0.5091809949121304,1,strongly periodic
129,4.0,903.0,284.97095498783455,195.36544300053686,0.4821091396305822,0.0,0.5418915226072801,0.8801469856981542,0.3067841153100546,0,irregular/high variability
130,8.0,653.0,203.55542883211677,158.51370343037058,0.38764570171184515,0.0,0.5158456660720916,0.8220800707045902,0.27257986125011086,0,irregular/high variability
131,0.0,16113.0,6619.14225973236,1372.093448384755,0.40693759259013085,0.00015206812652068127,0.8000428950825504,0.7724474145770889,0.15191993535543766,1,strongly periodic
132,0.0,2559.0,1111.807253649635,563.459888639949,0.4850424975112856,0.0002661192214111922,0.5482091101229126,0.9420515993183639,0.39135894496054224,0,irregular/high variability
133,0.0,18370.0,9352.98532542579,1381.1615969598388,0.4414510017521452,0.00015206812652068127,0.4700342243107859,0.7981162749566604,0.5315210596343394,1,strongly periodic
134,0.0,1054.0,425.48239811435525,271.60362990311506,0.458793060730605,0.0002281021897810219,0.6991722002652838,0.9324225191707147,0.04171712669421113,0,irregular/high variability
135,56.0,7970.0,5041.799003953772,1479.7835004465887,0.40331894501124577,0.0,0.948543406783292,0.942705695098927,0.5528324757087085,1,strongly periodic
136,8.0,942.0,541.1960158150852,166.84517949179528,0.4962828806041096,0.0,0.9560234324413835,0.9501733710312921,0.36355819193556305,1,strongly periodic
137,4.0,292.0,160.9536192214112,43.70672669409628,0.4004025013030178,0.0,0.9453619347098337,0.9389505599715524,0.44132864930217436,0,irregular/high variability
138,8.0,1610.0,960.8505170316301,234.86731272381726,0.40678407148055357,0.0,0.9387056390482437,0.9175700677893853,0.4127778120172992,1,strongly periodic
139,4.0,1002.0,486.01733576642334,151.9133832895045,0.4101582670161007,0.0,0.9291031697548447,0.9109719179003432,0.40453116837817044,1,strongly periodic
140,0.0,1314.0,606.1354166666666,182.5469363165405,0.36422285305811203,0.0008743917274939173,0.9297975546215009,0.9251563190168725,0.4694180983440214,1,strongly periodic
141,0.0,1217.0,644.4279197080292,231.7896932171103,0.4057541167229607,0.0008743917274939173,0.9439559118860613,0.9240135255677666,0.4294184762451036,1,strongly periodic
142,4.0,609.0,337.8758743917275,110.96002623837651,0.41476305402946323,0.0,0.9531778771351612,0.9387041291968193,0.46589321685804447,1,strongly periodic
143,8.0,1116.0,614.845802919708,177.33110931338695,0.4177603138961437,0.0,0.8534048487042806,0.8172816625997107,0.45888447258882914,0,irregular/high variability
144,4.0,366.0,205.77250608272507,59.26459888351707,0.39588596685057587,0.0,0.9554955253370664,0.937937955019301,0.5340456293690587,0,irregular/high variability
145,4.0,660.0,335.7244145377129,121.36659826329212,0.4011096989078212,0.0,0.9465132462365605,0.940753547687027,0.3777085107815827,1,strongly periodic
146,0.0,646.0,255.86560979318736,186.48463946036307,0.19387453374933772,0.00011405109489051095,0.9834852353708902,0.9697842912796306,0.06162104177247612,1,strongly periodic
147,0.0,268.0,147.55105687347933,46.705802679124005,0.3406709750176948,0.0008743917274939173,0.9649711655696496,0.9544945258327111,0.40048903766349025,0,irregular/high variability
148,0.0,3161.0,1623.4492092457422,455.56081785485185,0.3927364793142619,0.00011405109489051095,0.939625474625091,0.906190255051069,0.5785886816744188,1,strongly periodic
149,0.0,2960.0,1498.6385340632603,404.01588803936943,0.34314062506984344,0.00011405109489051095,0.9394762967002643,0.8822911884043813,0.6502488100348028,1,strongly periodic
150,0.0,16037.0,7695.0012165450125,1990.3427826407994,0.36745264744261813,0.00015206812652068127,0.9440803522995971,0.9322894199155173,0.6261366683202311,1,strongly periodic
151,0.0,3454.0,1847.005854622871,541.5930886918377,0.3395717592717995,0.00030413625304136254,0.936216591725869,0.9154774289581482,0.6073152148748837,1,strongly periodic
152,0.0,2295.0,1128.3930200729926,314.7372754790517,0.3132028978515584,0.0001900851581508516,0.9519088780247243,0.9217763096502049,0.6632687747303457,1,strongly periodic
153,0.0,20829.0,9728.96779957421,2891.415766177036,0.3459228423842778,0.00015206812652068127,0.952845544686403,0.9157394645054961,0.6133853871129533,1,strongly periodic
154,0.0,3393.0,1746.7790450121654,570.4702607703744,0.4199689223794381,0.00015206812652068127,0.916546021178458,0.9039060126679913,0.4909587633503164,1,strongly periodic
155,0.0,203001.0,78701.08895985401,25938.846931296346,0.3500924585658213,0.00015206812652068127,0.9440746991695731,0.9250147795862524,0.6217479735074448,1,strongly periodic
156,0.0,1108.0,628.7225136861314,202.43698983895231,0.39540705759847716,0.00011405109489051095,0.9471929562094468,0.9371936377324676,0.4967892503720263,1,strongly periodic
157,0.0,1913.0,931.3940845498784,345.92412072264125,0.4220735808924606,0.0001900851581508516,0.933828394411558,0.9043527169360516,0.544264863107683,1,strongly periodic
158,0.0,3782.0,1751.1403208637469,670.1033511761,0.3296607565090804,0.00011405109489051095,0.9646309619442447,0.9312591959353997,0.6427826071173103,1,strongly periodic
159,0.0,6259.0,3269.0493841240877,1043.2188083466845,0.3265804284362627,0.00011405109489051095,0.9627935734088469,0.9498180087001321,0.6163033654069638,1,strongly periodic
160,0.0,2273.0,1161.9198600973236,344.39419615144914,0.39284623350827813,0.0002281021897810219,0.934779298951333,0.9190734877813472,0.5492422607672188,1,strongly periodic
161,0.0,1714.0,931.2603026155717,266.8115050157868,0.3605424419270354,0.00011405109489051095,0.9418781636021248,0.924936361860492,0.5860458076216176,1,strongly periodic
162,0.0,4232.0,2091.709055656934,687.3644386479066,0.38201703857622826,0.0009884428223844283,0.9546711998910168,0.9446491927423366,0.5700325467470477,1,strongly periodic
163,0.0,6128.0,3494.4104698905107,1064.7610343823549,0.3490112905537163,0.00011405109489051095,0.9373032609694897,0.9396802006239144,0.6539811096484472,1,strongly periodic
164,0.0,3340.0,2085.604736922141,545.7963195129884,0.4362048582419403,0.0009884428223844283,0.9283315604972879,0.9371577627133312,0.47883083778651536,1,strongly periodic
165,0.0,1627.0,810.575349756691,265.6845025422992,0.3914298677505102,0.00011405109489051095,0.9368043115680064,0.9266401808184235,0.5133878288391395,1,strongly periodic
166,0.0,7099.0,3418.0575197688563,1104.5701064127663,0.35976895417438126,0.00011405109489051095,0.9383338271452015,0.9076652609844289,0.5751081872765681,1,strongly periodic
167,0.0,48843.0,25457.794137773722,7258.594834735057,0.34691279796882546,0.0001900851581508516,0.9578618013442453,0.9370509838810238,0.6464606063230112,1,strongly periodic
168,0.0,4533.0,2336.315275243309,720.0435992102323,0.35876302146713895,0.00011405109489051095,0.9506285170237947,0.9313612889807739,0.615172439388964,1,strongly periodic
